sequence_id,address,tx_type,tokenid,amount,rate,blocktimestamp,pool
10717,0x266d97f73F74a5236e373E8eFC574BC85f86Cd0C,Deposit,0x0570,88.353263,0.02,1654704711,ZigZag-USDC-2Mo
10718,0xDaAb06A2611095939d61300030701908Af24590b,Deposit,0x056f,14.303376,0.02,1654704673,ZigZag-USDC-2Mo
10722,0x1BDa0a00d113eee140757AA5603c7ccA15295153,Deposit,0x056c,106.445252,0.04,1654704559,ZigZag-USDC-2Mo
10730,0x266d97f73F74a5236e373E8eFC574BC85f86Cd0C,Deposit,0x0568,89.353245,0.02,1654704305,ZigZag-USDC-2Mo
10737,0x5c8b4E451F85f37c269E57290f91303e2FE3a631,Deposit,0x0565,10.0,0.04,1654704085,ZigZag-USDC-2Mo
10739,0x03dC2032802D71ec0738C3dDF760B784D05C9b37,Deposit,0x0563,100.931707,0.04,1654703999,ZigZag-USDC-2Mo
10741,0x74A5B346F2cccf06e2127EB6680389E7D8953c80,Deposit,0x0562,100.0,0.05,1654703963,ZigZag-USDC-2Mo
10742,0x90FD3C31a699aDa5e971D24C39d1E04335DDf8C3,Deposit,0x0561,82.033955,0.02,1654703911,ZigZag-USDC-2Mo
10745,0x1E8cBBBfB827785ecC23dd0426A8907c7CDCcA3a,Deposit,0x055e,450.0,0.04,1654703793,ZigZag-USDC-2Mo
10748,0x78fCACFFa9d15E63598d1379F49Edd772eE2AFed,Deposit,0x055b,11.0,0.02,1654703651,ZigZag-USDC-2Mo
10750,0x208664485E08aa236A6F72634144D24164f9d07B,Deposit,0x0559,115.757264,0.04,1654703389,ZigZag-USDC-2Mo
10753,0x78AaaCd130134A15a42a3791043f0040c733389b,Deposit,0x0556,350.0,0.03,1654703113,ZigZag-USDC-2Mo
10754,0x015858b536596f1745Cd6B1aE511222eB6057DFE,Deposit,0x0555,48.374865,0.1,1654703097,ZigZag-USDC-2Mo
10761,0x72665c34A1fDD9f54c3001C00D358E1833f1FB03,Deposit,0x054f,100.0,0.05,1654702883,ZigZag-USDC-2Mo
10762,0xCf9E8C47e2F5D5b49732C4468fE6FF26418a3579,Deposit,0x054e,200.0,0.03,1654702813,ZigZag-USDC-2Mo
10764,0x7668B8FDA33d543C99a88896534C1F2A1F83baB2,Deposit,0x054c,200.463661,0.04,1654702781,ZigZag-USDC-2Mo
10771,0x266d97f73F74a5236e373E8eFC574BC85f86Cd0C,Deposit,0x0546,92.353118,0.02,1654702563,ZigZag-USDC-2Mo
10772,0x021c7886DEE93cabE5960F193faD895441597FE2,Deposit,0x0545,206.585162,0.04,1654702487,ZigZag-USDC-2Mo
10775,0x75Ab498536B0324B374FEb02B21A4c7f2e4D59E8,Deposit,0x0543,542.652092,0.02,1654702273,ZigZag-USDC-2Mo
10776,0xeb665BbA0648c249E6e80D254610D8722cF16E06,Deposit,0x0542,200.0,0.02,1654702255,ZigZag-USDC-2Mo
10777,0x6894132B5e8d568E30bFE5ef979073C928920133,Deposit,0x0541,209.454918,0.04,1654702243,ZigZag-USDC-2Mo
10778,0xc724e609D9A3968013eF8Ce0Bf2CB48971A9b01D,Deposit,0x0540,609.797689,0.03,1654702231,ZigZag-USDC-2Mo
10783,0x58F2B7c1D2eE951745cA8666b182b8DfA7731FFe,Deposit,0x053c,206.183552,0.04,1654702123,ZigZag-USDC-2Mo
10784,0xC3Ce97eef618f9C6061D70312e8B310FA0dCB81b,Deposit,0x053b,50.0,0.03,1654702117,ZigZag-USDC-2Mo
10790,0x4DA8876E6b05EbeD36b51B2C32688263777c9d24,Deposit,0x0536,208.593341,0.04,1654702013,ZigZag-USDC-2Mo
10795,0x376B8d06a95Bd3567293810721674EeEDea0d572,Deposit,0x0532,204.17588,0.04,1654701905,ZigZag-USDC-2Mo
10798,0xF3D7459C7F6F75252AAdF594D2Ea74F04B359F82,Deposit,0x0530,500.0,0.04,1654701863,ZigZag-USDC-2Mo
10799,0x064D854b9e0aFa9223Fb10b9cd596009c327170a,Deposit,0x052f,212.870908,0.04,1654701825,ZigZag-USDC-2Mo
10801,0x7D59506f746CeC1bD19faEA27150d1077a69246a,Deposit,0x052e,100.0,0.03,1654701737,ZigZag-USDC-2Mo
10802,0xe555aB9B94Df98d366d7B589C06Df65a7A5F1b18,Deposit,0x052d,211.763622,0.04,1654701733,ZigZag-USDC-2Mo
10804,0xd758075781cbA9DA9f999F10680F8f67a5613c4f,Deposit,0x052c,208.698879,0.04,1654701641,ZigZag-USDC-2Mo
10809,0x3fE2e08a1F7766606574a91a5CfAf3342d023947,Deposit,0x0528,20.0,0.04,1654701255,ZigZag-USDC-2Mo
10811,0x6DBcc1D58F924340E4fa0e726bC74E4Be1c0Ea8E,Deposit,0x0526,50.0,0.03,1654700919,ZigZag-USDC-2Mo
10814,0xC7B42F99c63126B22858f4eEd636f805CFe82c91,Deposit,0x0523,1000.0,0.04,1654700589,ZigZag-USDC-2Mo
10816,0xC8Dd81E7319339326B95FA16A43E19f4B295aC1e,Deposit,0x0521,501.0,0.02,1654700437,ZigZag-USDC-2Mo
10818,0x1124EC3fBF6Cf7a5e3AccD78244b488393D4FE33,Deposit,0x051f,222.0,0.02,1654700315,ZigZag-USDC-2Mo
10823,0x09414b7639D17DC41538fE8C7852e6a17b396c2E,Deposit,0x051a,103.389195,0.02,1654700039,ZigZag-USDC-2Mo
10827,0x16D3c3f01DE9C57dCC6C82b22AB7d0A1A8C90a43,Deposit,0x0517,300.0,0.03,1654699901,ZigZag-USDC-2Mo
10832,0x16D3c3f01DE9C57dCC6C82b22AB7d0A1A8C90a43,Deposit,0x0512,296.8488,0.02,1654699555,ZigZag-USDC-2Mo
10833,0xf85d965e9Fd4607B000110253214f49231f0031a,Deposit,0x0511,20.0,0.02,1654699517,ZigZag-USDC-2Mo
10834,0x8aB46328968B030EF7aE935B8521C17FEB55EF32,Deposit,0x0510,286.863886,0.04,1654699449,ZigZag-USDC-2Mo
10835,0xf15A971aC9feeD233941b6D49bD536ABD50166bB,Deposit,0x050f,110.0,0.04,1654699349,ZigZag-USDC-2Mo
10837,0xDFcC1a5332C3be6e1911E906Ed1e3C043Dee0320,Deposit,0x050d,5.527465,0.03,1654699253,ZigZag-USDC-2Mo
10840,0xfb0cEd1dC6266741D77A26d68D96ADcC5f678146,Deposit,0x050b,9.0,0.04,1654699079,ZigZag-USDC-2Mo
10841,0xCf35cFaCF4F2CE74556064d51D5405E58be327f4,Deposit,0x050a,11.0,0.03,1654698993,ZigZag-USDC-2Mo
10842,0x500E5eB0CF12736f237604bb90eE996A24DeF620,Deposit,0x0509,30.0,0.02,1654698869,ZigZag-USDC-2Mo
10844,0x96644Bfd639667B3e182630c5e3BDCb5F7875C87,Deposit,0x0508,100.0,0.02,1654698801,ZigZag-USDC-2Mo
10846,0x96644Bfd639667B3e182630c5e3BDCb5F7875C87,Deposit,0x0506,100.0,0.03,1654698733,ZigZag-USDC-2Mo
10848,0x05085632E3b53660dA9Fa88C64Bdb22356D4AF2C,Deposit,0x0504,10.0,0.02,1654698637,ZigZag-USDC-2Mo
10849,0x7De3eDc8fe47f8A2aC06e3d8D1bA35385946f162,Deposit,0x0503,299.295088,0.02,1654698637,ZigZag-USDC-2Mo
10855,0x532881367882c17b61dE2Ba5d4d87f9e2Da9C9A5,Deposit,0x04ff,448.1,0.02,1654698291,ZigZag-USDC-2Mo
10856,0x41361Ad7c8845fC628B2370Ac78E1e98A70960Dc,Deposit,0x04fe,1100.0,0.02,1654698233,ZigZag-USDC-2Mo
10859,0x47D228fb786BB14117625147f1055638F46b6893,Deposit,0x04fb,1048.994395,0.04,1654697713,ZigZag-USDC-2Mo
10868,0xb839Fcad840d14575E381932e570468648eE79f7,Deposit,0x04f2,40.0,0.03,1654697221,ZigZag-USDC-2Mo
10869,0x9552C6d099bF33E5556A57508ae0B3C151E93a53,Deposit,0x04f1,50.0,0.02,1654697143,ZigZag-USDC-2Mo
10872,0x234A0C5a2d810F71dBBeDfd3B359d4CA3a571c50,Deposit,0x04ee,9008.0,0.04,1654696803,ZigZag-USDC-2Mo
10873,0xF11EF36611f83bc2A8b32ce952195fc21633BD01,Deposit,0x04ed,502.1,0.04,1654696675,ZigZag-USDC-2Mo
10874,0xE4055766C1C2dB0685DF29808012E9cAA1428826,Deposit,0x04ec,13.449055,0.02,1654696647,ZigZag-USDC-2Mo
10875,0x234A0C5a2d810F71dBBeDfd3B359d4CA3a571c50,Deposit,0x04eb,1001.0,0.04,1654696617,ZigZag-USDC-2Mo
10879,0xDEc2216FCBf07810D29f25C439bA6214436c4F36,Deposit,0x04e8,797.159743,0.02,1654696325,ZigZag-USDC-2Mo
10882,0x3B0F627E5051c40Cf2787C9cd954E40a3d44E753,Deposit,0x04e5,6.0,0.15,1654696039,ZigZag-USDC-2Mo
10883,0xC32b7438b3dF7844c9eE799930a2224Fe6E26426,Deposit,0x04e4,300.0,0.04,1654696001,ZigZag-USDC-2Mo
10885,0xF2EEb431a3D03c83C03B362a57D6E26D0bc56363,Deposit,0x04e2,50.0,0.03,1654695657,ZigZag-USDC-2Mo
10886,0x0E08b30C3db650F2c116af3795B0361F5b8521FD,Deposit,0x04e1,16.230691,0.02,1654695525,ZigZag-USDC-2Mo
10887,0x68dDa61fb96926bc16553FEC1f95aa7967Ea9852,Deposit,0x04e0,100.048515,0.04,1654695477,ZigZag-USDC-2Mo
10888,0x2DA00D5fCe22140CaF70b1dE6Dd10A90e9E60A91,Deposit,0x04df,6.714929,0.03,1654695223,ZigZag-USDC-2Mo
10889,0x07E9aA40272429a4E2Ee072208FdEB76407249a2,Deposit,0x04de,10084.837406,0.02,1654695173,ZigZag-USDC-2Mo
10890,0x1b70A0f478fD5CeC1649105A2a9D5f5f3B808792,Deposit,0x04dd,1000.0,0.05,1654694869,ZigZag-USDC-2Mo
10891,0xF627E5F4BAd95a956468d8BB6Ee20b119F992E96,Deposit,0x04dc,49977.769323,0.02,1654694841,ZigZag-USDC-2Mo
10894,0xcDB1F3e47A0F58920D22e82FAd9d3eB4784A466E,Deposit,0x04da,20.0,0.02,1654694579,ZigZag-USDC-2Mo
10897,0x85283a9343052Ebafaefc653b4FE3F2C4E92b2e5,Deposit,0x04d9,500.0,0.04,1654694417,ZigZag-USDC-2Mo
10899,0x21C8dc59f2E9A11c4C1a0C310641968132c6b1Be,Deposit,0x04d8,1004.305423,0.03,1654694359,ZigZag-USDC-2Mo
10900,0x6146A683cE24574249797E8968f47CB20fF440e7,Deposit,0x04d7,100.0,0.05,1654694349,ZigZag-USDC-2Mo
10902,0xaAAC333b4CEa048aF99F6C63F868799B2a58e1bA,Deposit,0x04d5,28.555526,0.03,1654694161,ZigZag-USDC-2Mo
10903,0x072B553EFC22aE7DC9A1E4370dAbD65b96c6F08e,Deposit,0x04d4,20.0,0.02,1654694159,ZigZag-USDC-2Mo
10904,0x13b91B3Ff58886acE7637e547C53Bbc2936D803F,Deposit,0x04d3,1006.187067,0.03,1654694085,ZigZag-USDC-2Mo
10906,0x4C28B7a52Cf9B44b7f775a0660fB09C41694EE7b,Deposit,0x04d1,600.0,0.02,1654694055,ZigZag-USDC-2Mo
10907,0xA2A8FF2AC4f5045aF0cdAB6F8A37Bc0072b13Fa5,Deposit,0x04d0,104.0,0.02,1654694029,ZigZag-USDC-2Mo
10908,0x566C9eF8eA3C61D178E36d3CBe2a39Eb67dC04e6,Deposit,0x04cf,19.0,0.02,1654693530,ZigZag-USDC-2Mo
10911,0x1120324D8266d73cca3cc71CcCbd44D919e06E6a,Deposit,0x04cc,10.0,0.02,1654693436,ZigZag-USDC-2Mo
10913,0xa203422D04A6751fe6552354Bd1003cD1003B84f,Deposit,0x04ca,14.0,0.15,1654693300,ZigZag-USDC-2Mo
10915,0xc850bE64F338e4C50de8a8158D15E673823B01C4,Deposit,0x04c8,8.0,0.15,1654693032,ZigZag-USDC-2Mo
10918,0x55507877D1f1C8254937FcCd28745c2D4927BDcB,Deposit,0x04c5,12.0,0.15,1654692892,ZigZag-USDC-2Mo
10920,0xCD36B622085C508404DDAACA943Eb69aD8113Ff7,Deposit,0x04c3,1100.0,0.03,1654692784,ZigZag-USDC-2Mo
10921,0x4cF7DC440cfb0401cf71Ca4d0Ee6FF5F68CdCCC8,Deposit,0x04c2,200.0,0.04,1654692730,ZigZag-USDC-2Mo
10922,0xed30CcE8fdB567D224FA90e44F53474D9a6f32AB,Deposit,0x04c1,100.0,0.03,1654692600,ZigZag-USDC-2Mo
10923,0x52bEaF46D98a6caA234d5D6FD3870fD8a7727b74,Deposit,0x04c0,523.422757,0.03,1654692484,ZigZag-USDC-2Mo
10924,0x1F83009CaAC94D71Fb3eBD92BbFCDdF9A6105f43,Deposit,0x04bf,1000.0,0.02,1654692474,ZigZag-USDC-2Mo
10926,0x8aB46328968B030EF7aE935B8521C17FEB55EF32,Deposit,0x04bd,43.892575,0.04,1654692310,ZigZag-USDC-2Mo
10927,0xab33fb66f040A5Bde2C2CE1bca8095b35b17C66e,Deposit,0x04bc,120.0,0.03,1654692100,ZigZag-USDC-2Mo
10929,0x54a93Eb9578B180Aa2298C315F8Ba05BC28831B5,Deposit,0x04ba,300.0,0.03,1654692050,ZigZag-USDC-2Mo
10932,0x5748c8EE8F7Fe23D14096E51Ca0fb3Cb63223643,Deposit,0x04b7,70.0,0.02,1654691852,ZigZag-USDC-2Mo
10933,0x6D29eB3fE1229DCcCaFe51A085234A0c76Ef6c8e,Deposit,0x04b6,164.003451,0.04,1654691810,ZigZag-USDC-2Mo
10934,0x83C9440dc34DA00c47A0d4dC2b598d7BDB1b53F7,Deposit,0x04b5,1005.0,0.03,1654691768,ZigZag-USDC-2Mo
10935,0x2fb0d4F09e5F7E399354D8DbF602c871b84c081F,Deposit,0x04b4,55.0,0.02,1654691608,ZigZag-USDC-2Mo
10937,0xf67336E671f1588d71c8f1e50a79c2715717E07a,Deposit,0x04b3,1019.0,0.03,1654691396,ZigZag-USDC-2Mo
10939,0x2fb0d4F09e5F7E399354D8DbF602c871b84c081F,Deposit,0x04b1,50.0,0.02,1654691348,ZigZag-USDC-2Mo
10941,0x156e4293477d4371Ce37eEd4ba084b609E841BCC,Deposit,0x04af,15.0,0.04,1654691252,ZigZag-USDC-2Mo
10942,0xeF0e5397469233Bb52178DdAc48E4637Bb5002cB,Deposit,0x04ae,1000.0,0.05,1654691208,ZigZag-USDC-2Mo
10945,0x5748c8EE8F7Fe23D14096E51Ca0fb3Cb63223643,Deposit,0x04ac,50.0,0.02,1654691026,ZigZag-USDC-2Mo
10949,0xF212cE21a97dbe30999a4c2B309d278BCcBb686A,Deposit,0x04a9,200002.107138,0.04,1654690820,ZigZag-USDC-2Mo
10950,0xf3EAB2365c8689D7d429e9Cf03C78b29F07907b1,Deposit,0x04a8,1500.0,0.03,1654690748,ZigZag-USDC-2Mo
10952,0x446Ccd4633512f321B400cF89c1877F8307F6C26,Deposit,0x04a6,118.463816,0.02,1654690718,ZigZag-USDC-2Mo
10954,0xAbD8Cee5a93265fc7D1F9e45f0169294d01B8802,Deposit,0x04a4,688.804085,0.04,1654690598,ZigZag-USDC-2Mo
10959,0x601091af1314491f4E3088f8f0FfF80D31Fb0E1e,Deposit,0x049f,113.006338,0.03,1654690170,ZigZag-USDC-2Mo
10967,0x3A6dE3D2eEA38C6d806ca7a0924D80C85994cE16,Deposit,0x0497,80.0,0.02,1654689770,ZigZag-USDC-2Mo
10969,0x72eA986B93b63bc0e0d146b850003C2e6FF187aC,Deposit,0x0495,1006.241454,0.03,1654689516,ZigZag-USDC-2Mo
10970,0xD16c89eEd6CCC2ed540D6fd2e7223a6f3f313D65,Deposit,0x0494,30.0,0.02,1654689504,ZigZag-USDC-2Mo
10974,0xf964A658dB4f29D1942eb07aBC7927a0c09F10C8,Deposit,0x0491,12.171001,0.02,1654689300,ZigZag-USDC-2Mo
10976,0x50Df88f82DcC1d7693B5B7a65c9685538Ab04C7F,Deposit,0x048f,200.0,0.03,1654689158,ZigZag-USDC-2Mo
10977,0xC8bFAE5829805d4944838f9263A9bCDB7d7163d0,Deposit,0x048e,100.0,0.03,1654689046,ZigZag-USDC-2Mo
10981,0x373a8E94e6341B9E6048118e6bF9520CAEC6D7FF,Deposit,0x048a,100.0,0.03,1654688766,ZigZag-USDC-2Mo
10982,0x71779D27d46F9FEBb189B33402d81F7A2FF113D3,Deposit,0x0489,20.0,0.03,1654688758,ZigZag-USDC-2Mo
10984,0xE22647C7596C3459154039cfA37cF539c5CA57eF,Deposit,0x0488,109.470471,0.03,1654688678,ZigZag-USDC-2Mo
10985,0xfDA0D3d9dE7866782fC63c396dcEF3cbc385B453,Deposit,0x0487,100.0,0.03,1654688672,ZigZag-USDC-2Mo
10988,0xbaF0CE3ED7888AB21e028Ca421664f7B6c8a3eb2,Deposit,0x0484,60.368526,0.03,1654688562,ZigZag-USDC-2Mo
10989,0x1e55d87867f323b9148C1F9ba66235047E8F324A,Deposit,0x0483,90.0,0.02,1654688478,ZigZag-USDC-2Mo
10990,0x1D463761c01452FE40F2f62c255EB3D1E3FB2265,Deposit,0x0482,18.088124,0.04,1654688374,ZigZag-USDC-2Mo
10993,0x51e14020A477A1f492440f855b137d5A70913D7c,Deposit,0x047f,10.0,0.05,1654688058,ZigZag-USDC-2Mo
10994,0x1E9330b17Bc88BeBDb0De107Ec75620FcFc22A52,Deposit,0x047e,1010.0,0.03,1654688000,ZigZag-USDC-2Mo
10996,0x1E97d737786Df74228eEd4862d222bDa6ADc11b2,Deposit,0x047d,33.0,0.03,1654687914,ZigZag-USDC-2Mo
10997,0x6058f8E21D7D736b574e80c2B57e73fDf360bae0,Deposit,0x047c,400.0,0.05,1654687878,ZigZag-USDC-2Mo
10999,0x06F398ce76aCc1fCE97B7Cab0eb2a96BA9230c9b,Deposit,0x047b,85.82107,0.05,1654687792,ZigZag-USDC-2Mo
11000,0x6058f8E21D7D736b574e80c2B57e73fDf360bae0,Deposit,0x047a,400.0,0.04,1654687782,ZigZag-USDC-2Mo
11001,0x5992134a6a35208B06ED9eD4c1c27ECeb1C338Fa,Deposit,0x0479,3000.0,0.02,1654687726,ZigZag-USDC-2Mo
11005,0xbcb5d78E03f17F050da1b42e0827f36806c52890,Deposit,0x0476,24.995477,0.15,1654687648,ZigZag-USDC-2Mo
11007,0x75330d021C4105373dB58435f4f491fe9Be6E16f,Deposit,0x0474,5.858963,0.02,1654687578,ZigZag-USDC-2Mo
11008,0x08E417A21e35D166Cf02AA215789164fcABF71B9,Deposit,0x0473,129.515578,0.02,1654687512,ZigZag-USDC-2Mo
11010,0x796cE8953c26c4938944478b14Da25EB9cCa0F95,Deposit,0x0471,101.002449,0.02,1654687300,ZigZag-USDC-2Mo
11011,0x6aDa6454cD458E230C26E8cbA2Ba18b0b41f041F,Deposit,0x0470,70.677898,0.15,1654687296,ZigZag-USDC-2Mo
11012,0x9AdB6D7CcbeC10a5DC730b1F3Ceec662DfB70B33,Deposit,0x046f,15.0,0.02,1654687110,ZigZag-USDC-2Mo
11013,0x04b4DEb7b4cf21100EcAd04E83462D697f292E15,Deposit,0x046e,100.0,0.02,1654687026,ZigZag-USDC-2Mo
11016,0xC982118a5A77f6F1bd76300B772a735C0dec004B,Deposit,0x046b,198.330321,0.02,1654686612,ZigZag-USDC-2Mo
11017,0x47ACAeE373848a266A220125203460E3921677Ed,Deposit,0x046a,10.1,0.03,1654686580,ZigZag-USDC-2Mo
11018,0x37247eb611A592Af4Ca2d9F8d722810D13438f60,Deposit,0x0469,89.865311,0.02,1654686458,ZigZag-USDC-2Mo
11020,0xFdb2Ce1Ba4e58d84F86d4807cdc466da372Bef75,Deposit,0x0467,10.0,0.08,1654686342,ZigZag-USDC-2Mo
11023,0x1e7bb53C1Eefa4513B69FcBfA900b6bcE051A77B,Deposit,0x0464,22.271447,0.03,1654685968,ZigZag-USDC-2Mo
11024,0xE84b0443B8341D9C215a150Ff208c0Ce5D2D9a74,Deposit,0x0463,50.0,0.03,1654685946,ZigZag-USDC-2Mo
11030,0xf19aeB0f2D0F53E6E2F015a7C531f6c271858Ba4,Deposit,0x045f,104.0,0.02,1654685582,ZigZag-USDC-2Mo
11041,0x743D7B30661d65B41960Bf6b5d1bB93CF7972A73,Deposit,0x0458,203.0,0.03,1654685234,ZigZag-USDC-2Mo
11044,0x9593f96E9c20A838D3e57fEd346c119d639328bd,Deposit,0x0456,11.0,0.05,1654685100,ZigZag-USDC-2Mo
11045,0x4EF1a210A74Fdfd9cc7507924e918B0F5c392B24,Deposit,0x0455,50.0,0.05,1654685096,ZigZag-USDC-2Mo
11047,0x39Bc487d5a4c6B3ef49591b9daA31068a531E6ce,Deposit,0x0453,25.0,0.02,1654684942,ZigZag-USDC-2Mo
11048,0x45E4358C03C2E8b720226Df1734Abf2C694023bd,Deposit,0x0452,6.560328,0.02,1654684854,ZigZag-USDC-2Mo
11051,0xcDB1F3e47A0F58920D22e82FAd9d3eB4784A466E,Deposit,0x044f,30.1444,0.02,1654684794,ZigZag-USDC-2Mo
11052,0xb037aa9f0bB7B2F77A05Adc35C2BeEa97f11aCD6,Deposit,0x044e,800.813199,0.02,1654684784,ZigZag-USDC-2Mo
11053,0x46B830bf2c258f5A7Db64EB9A96706a91132715e,Deposit,0x044d,25.0,0.02,1654684760,ZigZag-USDC-2Mo
11055,0x953c22779b212f145a85061AB3A13e43B3c50427,Deposit,0x044b,10.0,0.03,1654684744,ZigZag-USDC-2Mo
11058,0x529E6E188aDB441Bd5815ffD0f46bAc2B4352EA3,Deposit,0x0449,75.0,0.02,1654684618,ZigZag-USDC-2Mo
11062,0xA73Bd84e49f72327Bf69F993A3b339051A00d830,Deposit,0x0446,25.0,0.02,1654684388,ZigZag-USDC-2Mo
11064,0x47A865145CE69C2e46a5B1009aD7F5b22Ca1391F,Deposit,0x0445,975.0,0.02,1654684342,ZigZag-USDC-2Mo
11066,0xF53f44318A877F98451Bd59471F17E798Da015b6,Deposit,0x0443,25.0,0.02,1654684318,ZigZag-USDC-2Mo
11067,0x4361b66fA886C89C2778f5CdcfA36582C1C2631C,Deposit,0x0442,142.642329,0.02,1654684248,ZigZag-USDC-2Mo
11069,0x2bA0fCC894522DF700060a6015f7e96537B18412,Deposit,0x0440,21.968424,0.05,1654684206,ZigZag-USDC-2Mo
11071,0x9a74eC99Bd88ECA680485dA7F32FCa05Af375dcF,Deposit,0x043e,101.0,0.02,1654684110,ZigZag-USDC-2Mo
11072,0x0A2E7Da7fE0B69D7485B97486DC153FA6ED1b7ce,Deposit,0x043d,101.0,0.02,1654684110,ZigZag-USDC-2Mo
11073,0x3eDe1B05CDbd40e9Ff18e97EE8E00bc5C6D640d5,Deposit,0x043c,100.065058,0.03,1654684108,ZigZag-USDC-2Mo
11074,0xB18da1b7AE1A53676EAB1213cbDac1EAf0E84654,Deposit,0x043b,75.0,0.02,1654684088,ZigZag-USDC-2Mo
11075,0x2bA0fCC894522DF700060a6015f7e96537B18412,Deposit,0x043a,551.920589,0.05,1654684060,ZigZag-USDC-2Mo
11076,0xB6f05ff0e31C3904FEE89B594e611236C4273FC5,Deposit,0x0439,25.0,0.02,1654684048,ZigZag-USDC-2Mo
11077,0xf13Fd4951485f54462DE0fb534851d9687d1ADea,Deposit,0x0438,107.091102,0.03,1654684032,ZigZag-USDC-2Mo
11078,0x29ff9Cf03488c843E5eC55a5517ccDDB849D1e98,Deposit,0x0437,101.51496,0.02,1654683942,ZigZag-USDC-2Mo
11079,0x6eC8B8Cec5645066FDA40C6c6D6C3B749A565755,Deposit,0x0436,51.5,0.03,1654683910,ZigZag-USDC-2Mo
11082,0xBF5310fAe4D7a0C6dF0452bCDA09aEFA2748Ad59,Deposit,0x0434,51.0,0.02,1654683858,ZigZag-USDC-2Mo
11089,0x73342f619780312b3F6D85AF48C64aaF8c32315d,Deposit,0x0432,51.0,0.02,1654683680,ZigZag-USDC-2Mo
11090,0x938a49E24fD7A26149Dd537019078D8a8F919290,Deposit,0x0431,60.0,0.02,1654683650,ZigZag-USDC-2Mo
11091,0x7a86C44e1B41c6C37fF783E8f6B2f6c68AB251f4,Deposit,0x0430,250.626834,0.03,1654683638,ZigZag-USDC-2Mo
11095,0xE4036Aca909cD049f9A7b7333961E1C1Db7fb35C,Deposit,0x042d,53.0,0.02,1654683422,ZigZag-USDC-2Mo
11096,0x9204fc8Af49599432DB577A92dF5aaC162DBDc5C,Deposit,0x042c,104.583454,0.03,1654683334,ZigZag-USDC-2Mo
11097,0x916FFe23d39011f21cd0Bd560dA7bbDc4aC73c9b,Deposit,0x042b,720.253316,0.03,1654683326,ZigZag-USDC-2Mo
11098,0x3E6cE8F922512551527D6670D6D41861b5128c22,Deposit,0x042a,104.0,0.02,1654683288,ZigZag-USDC-2Mo
11100,0xD03ee5F22C5d46f502fbc42d39354d46540627B0,Deposit,0x0429,6.131358,0.03,1654683162,ZigZag-USDC-2Mo
11102,0x9c57027B1eca93093a6F446422C59C85A5A3Fa52,Deposit,0x0427,7.727706,0.02,1654682904,ZigZag-USDC-2Mo
11103,0x938a49E24fD7A26149Dd537019078D8a8F919290,Deposit,0x0426,20.0,0.02,1654682870,ZigZag-USDC-2Mo
11104,0x16e5411B1AD8dF07b623edfdca807bb5c8efcEf1,Deposit,0x0425,510.0,0.03,1654682656,ZigZag-USDC-2Mo
11105,0x4DA8Ef0FCFbE15d6Ce0B9352aAE61767D06ca865,Deposit,0x0424,10.0,0.04,1654682610,ZigZag-USDC-2Mo
11106,0xa3A2c873c02120f4e80c8A96510aD86817D37923,Deposit,0x0423,10.0,0.04,1654682538,ZigZag-USDC-2Mo
11108,0x183B55b55127d35D3424e838aaD045692045A144,Deposit,0x0421,50.0,0.03,1654682428,ZigZag-USDC-2Mo
11111,0x38fb9B2AAde5155241D71727E3311a4F8a875d98,Deposit,0x041e,10.0,0.04,1654682364,ZigZag-USDC-2Mo
11116,0xa73539e39702214644562D0692f22332a29E4ECF,Deposit,0x041b,10.0,0.04,1654682182,ZigZag-USDC-2Mo
11118,0x00d0A116a2640e67b3C38c96CC1F9160D4fA7791,Deposit,0x0419,10.0,0.04,1654682000,ZigZag-USDC-2Mo
11120,0x8Bd4Bdb83DA285CA228834894105d2500F18B0Dd,Deposit,0x0417,10.0,0.04,1654681834,ZigZag-USDC-2Mo
11121,0x1C54c331ac240cbc5e8Ab94937cE42729Fc85D75,Deposit,0x0416,50.0,0.03,1654681778,ZigZag-USDC-2Mo
11123,0xa4de8EbB27e0D67FF2dc08869c98a34D2eaeBe70,Deposit,0x0414,10.0,0.04,1654681752,ZigZag-USDC-2Mo
11124,0x86A6D62462acfDA4d4F9900d43500e89923728CC,Deposit,0x0413,1064.228728,0.03,1654681734,ZigZag-USDC-2Mo
11126,0x4C31e83861bf8a78721Df4850A18E55686b3cDEf,Deposit,0x0411,10.0,0.04,1654681560,ZigZag-USDC-2Mo
11127,0xe729986A4B0aEc7F13321C9376f1b6c7ac4f8585,Deposit,0x0410,50.0,0.02,1654681556,ZigZag-USDC-2Mo
11128,0xDA5d3E3e670fda1206Ef1B1a869c5A446B6D7E17,Deposit,0x040f,57.894181,0.03,1654681422,ZigZag-USDC-2Mo
11130,0xE81eF632B475F172276FBaA7B585385a388fCDBD,Deposit,0x040e,10.0,0.04,1654681348,ZigZag-USDC-2Mo
11132,0x2b84558CA768b1fBD4ebCCE3E1dC01C1d53ef0dB,Deposit,0x040d,5.512192,0.02,1654681218,ZigZag-USDC-2Mo
11133,0x9860FeeB84c562a719cC32803BdC8f002aDD17E2,Deposit,0x040c,123.0,0.03,1654681180,ZigZag-USDC-2Mo
11135,0x827a8255bC96Dd6Bf06e6930b0b73b0502F9Bd29,Deposit,0x040a,10.0,0.04,1654681138,ZigZag-USDC-2Mo
